id,source_id,split,label,expresses_positive_emotion,contains_praise,mentions_enjoyment,describes_high_quality,expresses_negative_emotion,contains_criticism,mentions_disappointment,describes_low_quality,mentions_good_acting_or_writing,mentions_bad_acting_or_writing,contains_comparison,uses_strong_opinion,contains_irony_or_sarcasm,contains_mixed_sentiment,sounds_uncertain,uses_emotional_language,contains_recommendation,mentions_exciting_content,mentions_boredom,sounds_confident
sst2_02370,train_35069,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02373,train_18084,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02371,train_13914,train,negative,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
sst2_02374,train_56275,train,negative,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02375,train_52928,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02376,train_59503,train,negative,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
sst2_02379,train_8421,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02378,train_29229,train,positive,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_02377,train_41475,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02380,train_17221,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_02381,train_9374,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_02372,train_64349,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02382,train_40101,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02383,train_21813,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
sst2_02384,train_39501,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
sst2_02386,train_6011,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02385,train_12119,train,positive,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sst2_02387,train_21023,test,positive,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02388,train_2347,train,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02391,train_61593,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02390,train_9641,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
sst2_02389,train_37912,test,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02392,train_6743,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02394,train_36462,train,negative,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02393,train_28604,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02397,train_44367,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02395,train_41894,train,positive,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_02396,train_48413,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_02398,train_11155,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02399,train_14059,train,negative,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
sst2_02400,train_36732,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02402,train_53360,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_02403,train_10402,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02401,train_48094,test,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
sst2_02404,train_26265,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_02406,train_14621,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
sst2_02408,train_11459,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_02405,train_59061,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
sst2_02409,train_48450,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02407,train_19468,train,positive,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
sst2_02410,train_15521,test,positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_02412,train_6680,train,positive,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02413,train_53911,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02411,train_17906,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02415,train_11425,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1
sst2_02414,train_56257,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
sst2_02416,train_1156,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02417,train_33384,train,positive,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_02418,train_3310,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
sst2_02419,train_20242,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02422,train_29957,test,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02420,train_37523,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02421,train_38814,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02423,train_42619,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02425,train_64080,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02424,train_5492,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02426,train_45063,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02427,validation_366,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02429,train_48524,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02428,train_18697,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_02431,train_11712,test,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
sst2_02430,train_37549,train,positive,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
sst2_02432,train_38401,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
sst2_02433,train_13398,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02435,train_19558,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_02434,train_5177,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02437,train_45754,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02436,train_7250,train,negative,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02438,validation_100,test,positive,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
sst2_02439,train_24207,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02440,train_66793,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_02441,train_53361,train,positive,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
sst2_02442,train_34299,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02443,train_20896,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02444,train_38601,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02445,train_60565,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02446,train_13825,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02448,train_42555,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02447,train_45192,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02451,train_19065,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_02449,train_15990,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_02450,train_58994,test,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_02452,train_30093,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_02455,train_8000,test,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_02454,train_39916,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02456,train_33859,test,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02453,train_51076,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02457,train_9383,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_02458,train_66655,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_02459,train_31737,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02460,train_43059,train,positive,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
sst2_02461,train_61121,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_02464,train_35878,test,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02462,train_40251,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02463,train_523,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02465,train_67003,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sst2_02466,train_60099,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
sst2_02470,train_16587,test,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_02467,train_13111,train,negative,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
sst2_02469,train_62008,train,negative,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sst2_02468,train_23112,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02471,train_39480,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02473,train_4127,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02474,train_63567,train,positive,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_02472,train_22157,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
sst2_02476,train_64561,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02477,train_66405,test,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
sst2_02475,train_6261,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02478,train_61774,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02480,train_24016,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02482,train_26546,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02479,train_12644,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02483,train_23983,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02481,train_49491,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_02484,train_5200,test,negative,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
sst2_02486,train_12598,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02487,train_53372,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_02485,train_52889,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_02488,train_53779,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_02489,train_63529,train,positive,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sst2_02491,train_44369,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
sst2_02494,train_6385,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02490,train_42247,train,negative,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_02495,train_28201,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02493,train_66012,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
sst2_02492,train_9961,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02496,train_11635,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02497,train_24787,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
sst2_02498,train_46982,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02499,train_33690,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02500,train_16584,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02501,train_20499,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02502,train_5494,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_02504,train_47312,train,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02506,train_50642,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02505,train_45094,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02503,train_33022,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02507,train_54756,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02508,train_12886,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02509,train_7797,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02510,train_37671,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_02511,train_57667,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02512,train_64109,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02514,train_33905,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02513,train_7353,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_02515,train_27943,test,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02518,train_34063,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02516,train_2911,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_02520,train_18149,train,positive,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02517,train_25494,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02519,train_10444,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02521,train_39037,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02522,train_25373,test,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_02523,train_45327,test,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02524,train_5913,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_02525,train_16246,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_02527,train_40689,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02526,train_36826,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02529,train_3741,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02530,train_33363,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02531,train_23021,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02528,train_45682,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1
sst2_02532,train_34225,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_02533,train_31796,train,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_02535,train_7785,test,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
sst2_02534,train_22215,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_02536,train_14185,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_02537,train_42704,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02538,train_52922,train,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sst2_02539,train_47690,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
sst2_02541,train_39490,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02543,train_55793,train,positive,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
sst2_02542,train_13105,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
sst2_02540,train_36736,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02544,train_45064,train,negative,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sst2_02545,train_19000,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_02546,train_15886,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02548,train_33250,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02549,train_1112,train,positive,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02550,train_11560,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02547,train_43799,test,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_02552,train_29469,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
sst2_02553,train_49045,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02551,train_22122,train,positive,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02556,train_44313,test,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02555,train_49917,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_02554,train_56954,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02558,train_39029,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02557,train_51031,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02561,train_8893,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02559,train_5816,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02562,train_60669,train,positive,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1
sst2_02560,train_19854,train,negative,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
sst2_02563,train_62132,train,positive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_02566,train_25809,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_02564,train_3228,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
sst2_02565,train_12754,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_02567,train_5239,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02568,train_51347,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_02569,train_53019,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02573,train_42500,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_02570,train_22356,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
sst2_02572,train_13561,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
sst2_02574,train_56011,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
sst2_02571,train_58700,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02575,train_20459,train,negative,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
sst2_02576,train_50820,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_02578,train_24465,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_02580,train_42329,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
sst2_02579,train_23264,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02577,train_27662,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
sst2_02581,train_19883,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_02583,train_56417,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02582,train_10204,test,positive,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_02584,train_25098,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_02586,train_19376,train,positive,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sst2_02585,train_65532,train,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
sst2_02587,train_10505,test,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02588,train_34241,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_02590,train_61845,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02591,train_66144,test,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02589,train_37739,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_02592,train_50476,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_02593,train_58055,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02596,train_43939,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02594,train_40934,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_02595,train_13963,train,positive,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_02597,train_54092,train,negative,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_02598,train_24110,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_02599,train_59185,train,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_02601,train_29778,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02602,train_59905,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_02600,train_25936,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_02603,train_51530,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_02604,train_28026,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_02607,train_44374,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
sst2_02605,train_64229,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_02606,train_31710,test,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1
sst2_02608,train_6766,train,negative,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
sst2_02609,train_16625,test,negative,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02610,train_22112,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_02611,train_18601,test,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
